vin,sellingprice
3vw2k7ajxem409644,11557.59902748633
1b3cc5fb1an235104,7570.053763162016
1j4gk48k95w515437,4136.851177014889
1g1ad1f53a7165656,6147.752678782171
1c6rr7lt2ds682053,26604.47223093485
1n4al3ap9dc215900,11151.572259128581
1fmcu9j98duc44234,21635.73157804893
2d4rn4de7ar187480,4818.931088701354
2c4rdgbg6dr635170,10417.156379321434
wauaf78e57a140705,6214.015523983695
2gnalbek3c6325956,13045.587800432277
5fnyf4h52cb084076,24077.874347466142
wddgf8bbxca715317,21570.635337756117
3lnhl2jc5cr806902,13541.927139865857
knafx4a82e5205179,13545.159809702842
jn1cv6ar3cm675923,20131.57253665104
wa1cmafe9ad001002,26510.672163339765
1hgcg2251wa001689,935.7574666066685
2t2zk1ba6dc093241,32431.434712319187
1g1zg57n794217058,3639.6768056313776
2gtec13zx61337012,7935.684368191478
knadn5a31c6009989,8544.4825024464
1j4gk48kx4w226002,2736.7602298014244
1fmcu0hx8dub30296,19384.606311103005
1n4al2ap7cn470509,11783.946746815956
3n1ab51d64l463026,1606.4288961716138
5gzdv03l55d178607,2252.3528965661935
1n6ba07a86n554111,6646.206764315116
19xfa1f51be000552,6786.736400452859
wddgj4hb7dg013243,24856.215645818796
5n1an0nu0dn812856,18807.860163486344
1ftfw1ef9efc54502,33321.56926111945
1fafp24105g155785,4327.881702737108
1gket63m972170844,7736.485175749914
wbavb13546kx40092,6456.203000573528
1gcek19t02e177141,3323.6129853024613
jthcf5c26c5059551,21745.858186151414
wddkk5kf2ef275574,53069.40841878553
5npeb4ac0dh504332,14347.098355533282
1ftne24l74hb36480,2299.3620411613447
5npdh4aexdh242606,9998.657928884979
3gcukreh5eg436781,29353.18489475877
3c4fy48b62t355499,683.3388675812712
5npeb4ac4eh900006,13570.485749256692
4t1bf1fk1eu777109,16808.793990788163
2t3bfrev4dw025131,16397.376707780706
jn1cv6ar6dm353374,13563.26483921235
2t3bfrev0dw065545,16968.505454215476
1fadp3f29dl341608,9423.187012764132
jn8as5mv2dw608157,18089.496816013336
1zvht80n475363786,3877.802216853366
zfbcfabh7ez020305,12103.47642090392
2g4ws52m1v1424828,676.4747320311817
1fmzu73k53uc22706,2009.2856429111089
jn1cv6ap1cm623799,20133.5901657458
kmhd35lexdu064280,13547.26601724683
2t3zf4dv7bw071262,11583.097180272314
wdbrf84j34f499532,3618.6094981676597
1n4aa5ap5dc829988,15041.905082898615
1g8jw54r53y504763,664.3979973056375
wbanb53577cp03847,10290.754464228168
3fahp0hg4cr305639,9432.64915148055
1c3ccbbb5dn655962,9803.499469317663
1vwap7a39cc094493,10744.672461415781
1g4hd57257u207395,4777.5287977817825
1ftrf17w2ykb40024,1439.7779203599293
5tddk3dc9ds057754,24398.619918599943
3gcrkse3xag116786,11719.526289953003
2c4rdgcg3er265179,16180.440298683923
2hnyd18845h530752,5465.624109346737
kmhfg4jg5da226622,18361.51124939657
3n1ab6ap2cl680295,10647.86965936253
wdbpj75j91a016214,5145.021531466229
1hgcr3f89da010352,20800.72536724444
1g1jc5sh9e4118990,11075.60346156036
1fmcu9hx9dub80774,19510.493798840485
jm3ke2cyxf0438905,19140.052937555123
wbayf8c52ed141950,70787.12093520095
1fadp3k25el319452,11847.520815032303
3fa6p0d97dr252029,21112.76204331858
5npeb4ac7dh745417,10697.585192323684
2t2bk1ba0cc134754,27878.49943313319
1gndv23157d104531,683.3916082292726
2c4rdgcg9er388629,16165.966285698052
5xyzu3lb1dg007775,18629.15693339274
3vw5x7at1dm815701,16729.84789054274
4t1bk36b05u011055,6788.101515934729
1fmcu9h94dub31449,15238.66353955661
js3ty92vx54105178,3135.9230108492357
wbana53575b860638,6204.179857543539
5fpyk1f59ab010218,16734.56549831249
4s3bh675937654772,4491.546581320681
kl1td5de7bb214521,6090.824144093254
5fnrl38817b016133,4768.904252064214
jn1dv6ar1cm730809,19767.528745948784
4jgbb8gb0ba644423,24269.21437834282
5npeb4ac3ch483801,11964.68427272802
jn1cv6apxdm714295,21498.1164590087
2fmza51491bb87673,2119.0091791989707
4t1bk36b56u104610,4773.554358413901
1yvhp80d145n19268,2154.77539541594
1ftfw1ef9dfc58404,25807.969012047273
1zvbp8am8d5260396,13597.307018086978
kndmg4c70c6476117,10553.436078488137
3d4pg4fb8at105581,8471.977174888503
1g1zc5e07cf167793,12125.078503021623
wddhf5kbxca640895,29504.045695304245
1gcvkrec1ez297225,25527.070076637116
5npec4ac5bh195404,12147.258160633668
jthbl5ef8b5102130,31807.78600929708
2gnalaek5e6225452,17509.056070718194
1g11c5sa5df307500,12678.229595893072
1c4rjfbg0ec516026,31515.8763331461
1gklvked0aj158246,13886.3708002332
3gcpkse35bg188665,19237.690997202913
2hges16635h545664,4267.044750943114
1g2wp52k5yf242152,1219.7723216990835
3gtp2ve3xbg102929,21907.988188547624
knaft4a25b5370212,5178.515019407727
5npdh4ae7eh463307,12269.174963060512
wp0ca2989xu623800,3857.549308636899
kndjp3a52e7072618,13962.79477599463
2c3cdxbg5eh131128,12324.978911960203
wbava33557fv66221,5505.316109531001
1a8hx58p47f517394,6148.595223877757
3fahp08146r163213,3393.2453418431633
2c3ka43r96h153833,5940.746096681994
1g2zh35n374275536,4830.5623148088
wbavm1c58dvw43127,30329.158391384884
kl8cb6s91ec463365,10391.17446823392
3d7kr28c76g115018,17506.33514104637
1hgcs12888a016728,6765.683503721777
1gkfk66827j301222,14320.937753673521
jthbf5c21d5190111,25040.688057700176
1fahp2f86dg188050,13729.484811600336
2gnalbek7d6309549,15203.458526732338
wba3a5c57cf256584,24276.42773847597
2c4rdgbg1cr254843,11897.560077747768
4t3zf13c02u465815,2582.2559451007255
2c4rc1bgxer437371,19187.273964277396
1fadp3f24dl289207,12938.452782697332
wba3c1c51df442111,27745.08893915459
3gnek13t53g326735,6140.888980354309
1mefm50u95a627360,1647.307087578998
jf1gh61698h814289,3870.010332989421
jf2sh6ccxah904131,19161.99886525518
5lmeu27r22lj09239,4008.258706646062
5grgn22858h100668,25061.264262898403
5npec4ab2bh315750,11506.567645536948
1j4gx48s93c550432,802.2389153240147
3lnhl2gc5cr823268,13207.641811311565
4t1bf1fk1cu068094,15134.930862805564
3gtu2uecxeg522370,31944.795301344166
knafx4a62e5110345,10680.117640936955
1c6rr7lt5ds515234,27199.10135629121
5n1ba0nd6an614164,17671.573633592616
5gtdn136768255840,5223.350488445556
1j4rr4gg0bc520847,21026.634386581332
wa1bv74l27d063363,11590.59463550747
1gbhc24u86e240285,11696.961902163903
2t1ku40e09c029968,4835.487408861538
2c4rdgbg7cr224438,8600.55307753283
1g1zd5eb0a4151426,7893.6541628851555
2c4rdgcg6er254094,17129.58009883332
1ftne24l33ha51019,2482.9127764704335
1g6dw677850162460,5082.121867927166
1n4al11d76c217299,2442.1759605504885
5n1ar18u56c625570,3157.2441857695503
wp0ca29842u620313,14695.895455469363
1fmcu0hx3dua75224,15589.685911657989
1n4ba41e14c836675,2708.0531433139968
kmhd35le9du150955,15403.50940493443
2hges16525h550930,3826.5250991941157
5npec4ac9bh161708,9245.831391488606
2g1wc5e39e1155572,14510.115636743882
kmhec4a44da072045,13007.918197730887
1n4al3ap9ec283549,16131.280744301423
3gnal4ekxes606006,14379.878385379978
1fmpu17586la82170,6642.7019874168
1d7hw48n86s715149,9898.665578124574
3gnbaafw6bs563726,4439.563771512925
jf1sf65621h740651,3131.2492617158678
5npdh4ae4dh160502,11999.756473548754
1ftfx1ef9bfa98065,18379.81113235349
2c4rc1bgxcr412354,15715.607413538668
1gkukeef8ar273825,26753.47231741553
jf2shadc3bh755645,14999.8445915868
3fadp4ej1em151803,9401.787668243389
4t1bf3ek3bu691776,8575.781926736203
1d3ha18n86j141074,7957.671543766459
3c6jd6ep9cg167644,15594.008945792302
1g2zm177084221613,7525.3514877121
3gnvkge04ag101774,21813.752640513965
jtees42a692148809,17279.63075688118
1g11a5sa7df258712,10344.712059528036
1fmjk1j58aea47937,23756.641865909798
wp1aa2a26bla02722,33785.66559199932
2t3bf4dv7cw224080,16627.20015148186
wbawl13528px17689,13879.229264745076
wvwak73c66p167928,3783.890513421895
jn1az0cpxct024377,11352.372329985876
2c3ja43r15h589344,2973.608535985866
1j4hr58n85c577400,4211.2731702975925
5npet46c09h457980,3759.4963652847455
yv1ts94d7y1066876,1307.5294472000805
1g1jc5sh5e4158659,4624.950749990925
1ftrw12w28fb19626,14869.256195949944
wbanb33564b087287,6123.662002951795
3fahp07z89r113894,3417.4927766179862
knadm4a37c6091577,5568.478275025843
1hgcg56732a012605,1813.831890432788
jhmcg66882c004872,2448.5600612971757
2c3ka53g26h107796,4568.460034679863
wdbng70j92a245099,2007.0678816518866
wbagn63473ds43347,7650.750892018469
waurv78t88a009953,43392.34013327795
2g1wb58k581289229,6047.183952525883
2t2bk1ba0ac073631,19516.195385567644
1j4fa24158l569940,12813.247351267226
1fahp3m21cl344599,10861.263625546337
1n4aa5apxcc853217,14619.885155514765
wa1yd64b75n020045,9740.047412487387
jn8az2ne2c9021379,28690.746898702375
1c3ccbab2cn208604,9077.407433116323
3c4pdcab3ct182854,9002.064593047318
4t1bf1fk3cu032262,12319.319423495566
1fafp40422f114801,1816.714269861708
19xfb2f54ce037521,11600.644211684576
2fmhk6c84ebd03432,19959.90298324296
jthbf5c21c5168771,21685.127786618883
1n4al2ap5cn512126,12665.149262962814
5n1an0nw9dn811304,17511.90741886018
1n4aa5apxbc866726,10821.378062959679
3gcec14x26g232694,4276.957702131078
3fadp0l31cr242793,11916.609484631199
2t1bu4ee9dc975536,13617.375866087023
3n1ab7apxdl611622,11685.166558546904
3fa6p0h77dr171587,12474.272590946402
kl8cb6s96dc578946,6332.868773455662
knaft4a21d5719322,12007.536886672404
3c3cfffh2et225787,13066.360355234305
2c4rdgcg2er177076,16175.95607142661
1fadp3f20dl242479,11526.812380487394
1c3ccbbb5dn735164,11153.509878999475
kmhdh4ae0du722039,9953.16899216324
1ftfw1efxefc74581,34850.000533693354
wddgf4hb4dr245787,23760.581921700632
3gnca23b39s607221,5342.095643282475
1fafp4445yf297632,1415.557867537298
5npeb4ac8dh507740,10672.970296209278
jn8as5mt4dw027712,12624.745305321012
3n1ab7ap9el615159,10922.364009672941
5npeb4ac7ch408387,10050.958533095656
1c3cdzcb6dn708348,10063.187955322961
3fa6p0lu0er285204,18280.24113579592
1fadp3k28el307263,12773.094963014873
2lmdj8jk0dbl13406,28676.062884510837
4jgdf7ce7da195820,36819.882129095065
jn8az18u89w002522,8966.973008643874
2gnalbek2c6221734,14219.559847108869
jf2sh6ccxag907360,14702.225673230207
jf1sg63627h724782,1665.3625191396295
1n4al2apxcn579241,12725.952094203825
1n4al3ap3dc241604,10528.587619395621
1gkds13sx62227650,3679.2722334531773
3vwpf71kx6m846905,3043.647669942764
1fmju2a55eef13314,34606.25268361584
1gtw7fca3e1903855,20279.762818767886
1gklrledxaj126737,13889.957524270465
1fmju2a53aeb54684,18437.794083254863
4jgab54e51a270558,3018.090694388662
1n4al2ap3cc117616,10121.007547330964
jn8as5mv9cw364649,15909.063311787495
jhlre38347c017548,9261.719816611692
1fafp53u26a257882,3753.1650443115723
1gys3bef5dr205432,40632.79052371839
1fadp3f2xel135666,12584.0711851274
2g1wa5e38e1171882,13320.184347831218
5gzcz53477s801696,3695.055543243603
3gcrkse36ag170652,20097.07971335653
2c3cdxct3dh640810,23400.78801771773
5fnrl5h69cb048249,18883.30323866576
3fahp0ha0cr239702,7987.547584037275
1yvgf22c325303614,1942.3834083695874
19vde1f71de005257,25281.305992715825
ja32u1fu4au014280,5783.729502165796
1d7hu18n13j674188,6155.930209276124
kmhfu45e15a389156,2269.6596554588505
3fadp4ejxdm155833,10215.813735872562
5npec4ab3ch439379,12615.517876010357
2lmdj8jk4bbj21659,15621.764698923711
1gnskbe0xer199303,31624.665840725265
1fbss3bl1eda90078,21740.96695567711
5xyzt3lb9dg051882,16854.942220991285
3gcpkse78dg198063,27103.664227065747
2gkflvek4d6215729,21372.085708146315
1gnfk16337r242483,10377.141105529963
1fm5k7f80egb25127,30015.225299304377
1fmhk7f80cga95721,20354.5016148715
1fmcu0d76aka69351,8332.113320775286
1fahp36n55w300971,2701.7008320586683
2t1bu4eexbc735344,13110.038762837088
1lnhm83w43y670691,3641.623143217679
jf1gpal64eh236472,19840.05704652343
2c3cdxbg0eh274939,16758.787652990628
waunf78p67a015912,11451.45692641177
1zvbp8em0e5319212,22056.225249439554
1fmcu9dg5ckc49735,14743.498658334523
yv1612fs2e1291625,21032.24342356016
3n1ab7ap5ey257965,6787.718676489764
2t1br32e56c641202,7701.547774693016
3hggk5h86fm743656,16587.24427885729
wbafv3c5xed685450,50947.476040266556
1n4al3ap8dn537657,13250.391020755334
jthbk1gg0d2012993,24754.9349960794
jthbf1d23e5011947,28364.23393117338
2a8gp54l56r837152,5532.753521572824
1n4aa5ap1bc864900,14603.76864685644
1fbss3bl4eda71007,23328.51128800559
jtdkb20u287793984,7882.05513301405
3fafp31351r176047,578.3085392378289
1g1je5sb2e4202395,12648.007392704907
1j4gk48k96w258653,6296.776266713916
yv140mfb3f2314184,24636.89955493983
3n1ab6ap4cl772198,11178.457380840715
1gkfc16077j356324,11943.506153363172
1hgcm66477a060054,6995.186779524076
jthcf5c27b5044720,20720.048868840546
5uxzv4c51d0e04567,39583.368391839285
1gnfk130x9r221031,16247.12119769006
1fadp3f2xel296373,12229.449668013258
wdbsk7ba3cf169124,53337.78605253235
1gkds13s622530631,2441.3225671303426
4t1bf22k7yu944900,2126.504771567652
jn1cv6ek3bm214152,21722.708639563054
wddng7db9da532794,49904.65532330624
1g1al55f667798728,2209.050545706261
1gyfk668x7r229659,16314.873259564876
5tdbt48a66s263894,10300.482449341638
1fadp3k29el151038,12033.457058906853
1ftnf20l2yeb79408,840.0539547452536
3fahp0ja8cr334440,8342.35213298945
1n4al11d16c180797,4679.4360642193515
1n4al2apxcc164495,13099.250249015447
wddgf4hb9cr215179,19905.024511296957
1n4al3ap9dn516526,11210.24767327475
1fahp3f21cl402904,9010.824340491501
1c3lc56k77n527819,4071.957492024645
5tbbt44183s398997,6885.3982348818645
jthkd5bh4d2165670,21804.460745455508
1n4al2ap2cc184160,10138.670258363552
1n4al3ap1ec283304,16677.74695322474
3n1ab7ap8ey218920,11763.32200384241
3vwdp7aj6cm357565,9416.391017930659
5tdza23c64s095060,2332.689372474637
wbava33587kx77842,8545.839104262603
1gyee637760163654,5464.582720410073
3vwdp7aj5cm337436,11728.70496483073
1fafp53215a130022,2220.24703986884
2t1bu4ee5ac306871,6483.016971864631
jhlrd2844xc013960,937.648387777228
1gkkrned6bj246530,17278.5828989623
jnkcv54ex4m809908,6568.985535986821
5fnrl5h44cb022429,20223.560007541477
1fahp2kt5cg142461,19962.290087385587
1g1pe5sb8e7418230,13938.092590741555
wvwbb71k68w192013,5812.005220760055
jn8az1mw9cw231760,13972.168490911046
5npdh4ae0dh343377,11519.421011706221
1d7rv1ctxas221542,21810.961469512826
4t1bf1fk0eu399980,15942.034399812977
1n4al2apxbc171686,10915.85375657976
wbann73526cn00849,9351.766169474817
3a4fy58b96t273594,2177.845911135788
2c3cdxdt5dh615678,19582.011593395837
5xxgm4a77dg239362,9912.12035014187
5uxwx9c57e0d38358,37577.68883971912
1ftfx1ef5bfc67501,20138.42013381807
wdbrf92h77f915432,7988.933470762006
3fadp4ej7em217769,6448.859488058523
1g1pc5sb7e7108513,11074.92351755244
2c4rdgbg9er288449,20444.879257946806
wddkk5kf2cf153889,33653.99953802461
4t1bg22k4vu818082,587.167290741203
1fm5k8f86ega14703,27001.380059801064
5tdkk3dc9ds378880,15800.59644668364
1gtdscde3a8130831,14174.173285455736
5gaer23798j304239,9141.888364367449
knaln4d71e5140594,20387.226064885424
1fahp3hn5aw196313,6669.155199274659
1hgcr2f83ea182677,21284.882568902587
5xyktca69fg571364,20616.79934070103
wbaxg5c55ddy34484,27773.18463147495
1c3cdfba8dd310295,12374.390182052073
jn8af5mv7ct106426,12762.097066446837
1fmpu15576la16177,2549.0427045150973
jtdbt903671087714,4024.300088570688
1n4aa5ap1cc801040,18776.760302130548
2c3ccabg3eh238873,24324.686635836028
jhmcm56623c021041,3375.4847007128137
1gcsgafx9d1123858,11492.706427393976
jf1gr8h63el227044,27919.525420504222
1g1ne52j616221250,2446.2487813726093
2lmdj8jk0dbl34756,26351.149414483825
jm1bl1uf2b1486408,9528.353558550834
1fmcu9j9xdub56690,18241.485897324463
1gnek13z63r303050,1874.9836608563528
3fahp0ha3cr306857,9126.35648992841
kmhdu4ad9au165002,7922.45301887703
jn8as1mw5cm152070,36553.1254446629
1nxbu4ee9az184997,5803.8940820679645
5npec4ab4ch457292,13423.691312913195
jthbe1bl4d5021027,35563.91081091647
wau3gafr8da007750,34973.40600943995
1g1zb5e04cf149240,6205.961426871838
2hgfa1f53bh546064,9380.830336499666
jnkbv61e07m719466,10057.334638026312
wmwsu3c50ct261845,14462.127172753673
3n1bc1cpxbl431310,6366.670781138376
1ftfw1ev8afb58197,20467.06305371946
ja32u2fu4eu018079,11215.22719240695
jm1cw2bl6d0148867,11398.77146449679
19xfb2f57ce101146,11946.178646478447
1g2nw52e9ym756140,438.0438384291865
1fmzu72k23ub59498,2942.197848715916
2c4rdgcg7dr687213,11724.017997501125
5xxgr4a68dg112208,21431.93097195204
1fahp24w98g181018,3301.5376064868415
1n4al11d36n441321,5062.048114058205
1fmeu75836ub50912,6469.925795948487
1gndx33l15d264565,2960.157865938514
1fmcu9j93euc24216,19537.73942638977
wbaxh5c58cdw03235,27878.67607968219
jn8az1mu1aw011539,14110.110696974021
jthck262075014794,8625.598879375339
2fmdk3gc8dbb11814,18603.982320155654
jn8as5mv2cw353332,13684.872482782688
1vwbp7a30cc063248,11989.894995641864
2t3yf4dvxbw096541,19033.785440047697
5npec4ac2dh693594,17929.4468801101
3d4pg5fv4at217262,7635.033707999839
1ftnf1cf3ekd18328,18809.39188990861
2hgej6671wh531773,1372.6226081624027
salny22204a295795,2064.7320027948263
1g1pe5sb9e7426496,8407.774601302357
3d7jb1et8bg557993,10371.604908081474
3c6ur5flxeg136300,42320.05392222236
1ft8x3b67cea20576,22804.355337425208
2c4rc1bg0dr785677,17443.13226012285
1gnkrgkdxej157468,21380.381186979605
1fmcu0g96dua21869,12588.291474049382
wmwsu3c59ct258619,13723.034094836477
jn1cv6ap1cm627237,21731.293613196893
5tbrt3819ys071955,4389.644547754531
3fahp0jg9cr415919,12857.645008240841
wvwek73cx6p072371,4387.535113389566
5j6re4h44bl078302,14456.22780996019
1n4aa5ap8ac872300,10789.06620388488
1n4aa5ap9dc831369,13528.786924159067
jn1cv6el0dm950428,20372.052421035132
1n4al2ap1cn428479,12101.128950336952
km8jn72d06u352653,2879.8158462597075
3n1ce2cp0el417232,11615.767551359193
3czre4h56bg706415,16284.246755707853
3fahp0ha4cr418762,7097.510205091904
2c4rdgbg3cr215025,7293.649452629318
jn1cv6ar0cm971482,17956.581429060556
2hnyd2h63bh544674,26414.792872130725
wddgf8ab4dr245113,21331.328181397876
3n1ab6ap9cl752691,10767.913374743875
2g1wt55k189131859,8898.719815705408
1c3cdzab1en168735,11616.002413470058
4t1be46k39u302037,9516.558312294266
1fadp3l98el316895,19985.568015737124
5fnyf4h23cb019033,16104.664805182005
4m2zv1117wdj15261,345.50291168551485
1gkds13s672160305,6327.453967279837
sajwa06b79hr20899,11332.953588307213
1gnfk13067r307336,13397.80000721695
1c3ccbbg0dn658831,10250.131673865691
jn8az1mw6ew515348,18295.363778063092
jn1cv6ar5cm678919,19114.148046821618
wddhf7gb2ea950286,48180.04987245331
1g1ad1f56a7231228,8553.189847860987
kl8cd6s93dc503213,8189.513378918116
2t3yf4dv2cw133678,19696.937024888313
1gnfc26029r271355,19138.54128650444
wmwmf335x9tu74720,8559.686624110407
2g1wc57m791187142,6030.843170743844
4t1bf1fkxeu416784,17089.284825721552
jn1cv6ar7bm355244,16727.349714905784
2hkrm4h53dh669567,17286.33713574023
1fmyu02193kc98176,3076.488994987443
4n2dn11w9td846178,2237.193778368519
1j4gl38kx4w132998,4949.836307503905
jn1cv6ar7cm972810,19040.647309157503
1g1pc5sb6d7202557,10746.560755194643
1g1yy22g845113553,13944.986681120632
4t1bf1fk9cu188984,13543.894681144182
3lnhm28t29r609858,6458.80420753812
wbxpc934x8wj12454,12942.844277521706
2t1bu4ee1cc895954,10522.98858958772
2t1bu4ee4cc823484,10255.588806545991
1n4al2apxcc176307,13520.789491598802
5uxfe43528l009091,14219.878173262598
1n4aa5apxcc816412,17336.83681950177
jm1nc2pfxe0234866,23176.210167327685
kmhct4ae4du444580,9503.102171921728
2b3la73w86h476411,7153.159353332551
jthbc96s185015326,17411.34731011015
wdcgg5gb8af389056,25434.85551344484
1c3ccbcgxen178117,15087.33602587554
yv4cy982771348301,6749.108302487483
1hgcg16501a006783,925.9001459923365
1gchc29u36e146559,7394.572959938872
5j6yh28634l006549,9567.714833360791
wdbng75j6ya053270,1768.215554584469
1hgct1b39da025000,14856.62694643704
3fa6p0d99dr168942,20054.531191504786
2b3ca9cv6ah316975,14936.936146014303
3n1ce2cp2el369927,9968.206057691197
2lmdj8jkxdbl05653,28644.614020784924
4t1bf1fk1du229707,13487.979175730678
4t1bk36bx7u173357,9251.867843624772
jn8az08w56w546645,7735.589288859506
jn8as5mv9dw601819,14773.588563678837
2g2wp552081154578,2944.0469809922142
2d4gz57226h180047,4379.644664053576
1ftrw12w28ke86839,8877.23455897365
1g6dw677260147941,3461.657539228616
1n4al3ap6dn488877,11479.784102496844
5npeb4ac6eh832324,15086.421638559514
1d4pt4gx6bw585279,15901.387479083463
2g1wf5e33d1103747,10140.95407162033
jtebu5jr7b5057188,23383.9547399001
4a32b3ff1be033429,7132.769545912057
1b3lc76m58n163203,3972.27630271596
1g1pa5sg5e7153757,8489.145520214879
1n4al3ap6dc212517,14806.959258908013
1zvbp8em4e5311002,20193.46084126122
jn1cv6ar7dm756540,22007.445180172243
1n4al3ap4dc136697,15446.928444923378
1n4al2ap5bn496850,11742.496511744104
wdbrf40jx4f497291,3337.922032917764
yv1rs592x82693415,6164.860611659965
jn8af5mr6dt208272,16398.17715619578
1g1ak18h897279077,2876.216784975024
1n4al3ap9dc161157,14329.395483598984
jn1cv6ek3dm921092,24877.879520632414
1g8zs57n88f118753,3791.420233611845
1fadp3f27dl315198,5972.067453330296
4t1bf1fkxcu011313,12687.319149288947
wmwzc5c52bwm10332,10900.162541357708
5xyztdlb0eg197515,20620.996304225828
2t1bu4ee6dc043617,11566.70567455895
wmwzc3c55cwl86498,17206.933446334046
jn1cv6fe4bm951532,26716.975384675818
jthbk1eg8b2455893,17014.99499954685
km8jn72d07u486161,4788.660787317462
1ftfw1etxbfc69950,17573.452463232323
jthbf1d20e5003899,27677.629522814834
jhlre48758c050990,14091.733606383608
5n1bv28u04n364730,2936.9864279363883
1hgcm56816a159027,5195.98306662257
5tevl52n51z829313,4113.072698934822
jn1cv6ar1bm404986,17237.21022777141
5xyktca61fg571925,20699.519910092964
1d7rv1gt4bs505602,12260.309346053511
wbaev53434km34164,1430.388605453807
1n4al2ap9cn498683,11754.50994915935
3fa6p0h71dr118643,15314.034022681311
jn1cv6ek5dm920414,26692.70407745204
1fbss3bl3dda52348,20680.280803639747
wddgf4hb1ea931009,25884.76732361503
kmhct4aexdu555988,9315.20941212121
jn1az34d45m608034,8276.435595097415
5fnrl5h63cb079190,23398.978450040948
1d7hu18d35s118467,8066.583811720108
5gaer237x8j228529,11657.382337789757
5xxgm4a70eg340308,15845.74440932315
3gnal4ek5es619438,11883.516863703404
1fmcu9g93eua94901,16702.42765296958
1n4aa5ap1ec473704,22334.527854109918
3fa6p0hr9dr158776,10928.12980722787
4s3bmba62c3019311,11889.981177650538
1d7hw48kx7s141581,7619.775503167735
jthcf5c28c2035902,22965.816572286483
5xxgm4a76eg326736,14757.447222902732
3fahp0ja1cr253876,13461.010655016435
1c4bjwdg2cl244834,24670.925974743957
5xykt3a16cg259261,12044.015688645859
1fmyu93135kc70296,2763.11313467368
2cndl037x86069472,11325.136070820201
2t2bk1ba8bc084622,24518.44600436953
1fadp3f28dl342295,11311.583798163465
4t1be46k08u195754,7849.814197682853
1g2wk52j31f248284,1293.62926828124
1gnkreed7cj295580,16317.078505091857
1gcrkse7xdz137452,21708.176201832408
1gkfk66897j201179,19348.011175114723
wbavc73568kx90706,13618.431057175092
jn8as5mv2cw363701,15491.566333605757
2t2bk1ba0dc183437,31845.329479829557
1c3ccbab9dn560662,10985.447227285433
1c4rjfag8cc226003,24559.781428338774
5n1aa0nc7cn605821,26961.16197241235
1g2zh36n874111276,8198.93550412047
1fafp444xyf233571,1499.0153936181177
1n4al2apxcn452733,10559.66265317292
1zvft80n775301144,3989.463246898884
wddgf8ab8dr293732,23429.74251180246
salvp2bg5dh779516,36201.14583801327
3fa6p0k92dr208071,15469.45023055252
3n1ab7ap9ey216304,6703.675865513205
kmhtc6ad4cu041068,13281.790969221112
wbapk7c53ba820284,17801.811269321704
kndmb233196303974,4202.426255807768
jtdbl40e599025889,5620.522256638906
1fmcu9h98duc22000,19223.55598180896
jn8as5mv5cw381707,15280.759273906971
1fm5k7f84egb11814,25879.313757396318
19xfb2f54ce364596,10554.035443212197
2g1wt57n091326066,8657.067709869669
1n4al3ap6dn481895,12946.402661001408
1ftpw14v78fa14804,16112.346462525413
knald124x55050242,2493.50792688181
jn1cv6ar4bm356917,18094.497547893297
2g1wt58kx79318074,2090.126961386095
salsf25476a929189,10941.28322651002
1b3cc4fbxan224967,3523.7251527231783
waucd64b34n081520,3873.537564974884
1g1al15f777117115,2732.810385818537
1fmzu73kx3zb54826,1228.376156056942
3fahp0ja3cr265818,12982.813966529788
jteds42a082002691,14814.68927808601
4t1bf3ekxbu728130,11714.850301040698
1gnscbe02er202577,30336.921304592655
1fmhk8f89cga94539,25587.073612628952
3n1ab61e77l605337,2460.236220777424
1gcrcpex2bz301266,9245.630885849954
3vwd17aj2em360984,12023.49990382631
1n4al2ap6cn427649,11884.606166041212
kndjj741295015855,9157.322613032853
1n4al3ap4ec429212,16712.105421225293
1g1zc5e09a4102288,4762.116603647217
kmhfu45e84a271569,1014.7109018114406
km8ju3ac6cu517704,16012.04769880083
5npet4ac1ah610667,6248.512475753564
5xyktca60eg450141,17009.84014437963
5npeb4ac3ch464374,11016.426062746632
1ftrw14w65fb48832,11306.165237179595
1fafp53u26a158558,2383.7570937298424
1fmcu0g91dub93565,14993.459679001486
5grgn23u94h107449,12181.865067426095
2g1wc5e32d1206148,12299.633036339805
jtlkt324464097632,4602.488648684604
1ftrf12268kd53871,4677.396869338334
1fadp3f22el121616,11579.189700998486
1c4njdbb7ed518633,14633.102035761238
2t2bk1ba0dc170235,34589.65824135167
1fadp3f22el212059,11761.682283746039
wdbpj75j54a042541,6817.660934752574
wbahl83528dt12287,20311.42830619961
2g1wg5e39d1233464,5712.0672966521515
1gkek63u44j197017,6602.304750600965
1fahp53u95a269891,1468.7019655310942
4t3zf13c22u426952,3675.081398806735
5yfbu4eexdp097115,9608.223687329686
w04gv5ev1b1130796,14844.896888533509
3gnbabfw3bs536988,4576.1264751996805
3ln6l2gk3er807586,20307.399756024744
1gcnkse01bz186439,18664.607453795135
1ftww32p16ed75492,7911.917572806772
1fm5k7f83ega81429,25924.488993126623
4jgda5jb2da109275,38230.10787716482
1fmyu031x1kb50324,1336.67930238199
1falp52u9vg286876,116.11822576304985
jn8as5mv8cw392121,14727.4252192875
1nxbr12e9xz221446,1030.9233473493678
2g1wu57m491147694,8992.655032967032
3vwva7at0cm609186,16993.43889269457
5j8tb2h21aa004791,15077.59750827578
4jgbb22e48a400619,13034.38398618066
1yvgf22c8x5824805,619.101749652451
